name,ccb,logmh,ccr,dedeg,fhi,morphel,modelu_rcorr,r50,fg,fc,fa,r90,modelu_j,den1mpc,grp,absrmag,grpcz,fmorphel,cz,radeg,logmstar
ECO03546,1.0,11.51,1.07,1.189,1,L,1.01,8.8,1,1,0,20.3,2.92,0.65,2857,-20.52,7036.8,1,7036.8,186.02,9.97
ECO03547,1.0,12.1,1.0,48.78,1,L,1.37,32.7,0,1,0,76.8,3.14,0.37,2858,-21.72,4209.7,2,4209.7,185.995,10.73
ECO03548,1.0,11.72,1.06,7.953,1,L,1.13,16.0,1,1,1,30.6,2.83,1.5,2859,-20.91,7143.9,2,7114.9,186.058,9.83
ECO03549,1.0,11.13,1.13,11.453,2,L,1.15,11.0,0,1,1,26.7,2.71,0.84,2860,-19.26,4803.1,1,4803.1,139.2,9.55
ECO03550,1.0,13.4,1.05,9.267,1,E,2.36,5.6,1,0,1,24.3,4.19,2.58,1021,-21.24,6823.3,2,6682.8,186.061,10.73
ECO03551,1.0,13.4,1.08,9.334,1,L,2.04,6.7,1,0,1,17.3,3.57,2.13,1021,-20.28,6823.3,1,6550.6,186.074,10.09
ECO03552,1.0,13.4,1.04,9.293,1,E,2.37,21.8,1,1,1,111.4,3.97,2.59,1021,-22.87,6823.3,1,6767.7,186.091,11.33
ECO03553,1.0,11.47,1.17,33.184,1,L,1.3,9.1,0,1,0,19.6,3.26,0.58,2861,-20.43,6567.6,2,6567.6,186.079,10.07
ECO03554,1.0,11.12,1.14,6.712,2,L,0.98,8.2,1,1,1,16.5,2.65,0.28,2862,-19.23,5527.7,2,5527.7,186.14,9.17
ECO03555,1.0,13.3,1.05,46.019,1,L,1.07,10.3,0,0,0,25.7,2.61,2.61,1347,-20.78,7174.4,1,6996.8,186.118,9.89
ECO03556,1.0,11.46,1.09,8.8,2,L,1.55,8.0,1,1,1,17.6,3.75,1.83,2863,-20.4,7097.2,1,7097.2,186.204,10.11
ECO03557,1.0,11.71,1.06,25.958,2,L,1.6,16.2,0,1,1,31.7,3.3,1.15,2199,-20.87,6643.3,2,6648.6,186.27,10.33
ECO03558,1.0,11.62,1.08,4.474,2,L,1.59,11.8,1,1,1,28.4,3.5,0.63,2362,-20.24,7402.2,2,7454.1,186.284,10.33
ECO03559,1.0,13.3,1.02,45.847,1,L,2.26,34.1,0,1,0,146.5,3.47,2.77,1347,-22.82,7174.4,1,7352.8,186.328,11.33
ECO03560,1.0,11.19,1.11,9.891,2,L,1.17,14.0,0,1,1,31.8,2.69,0.37,2864,-19.51,5115.6,2,5115.6,139.198,9.71
ECO03561,1.0,11.83,1.1,4.509,1,L,1.05,18.0,1,1,1,36.5,2.36,0.67,2363,-20.35,5313.0,2,5265.7,186.445,9.73
ECO03562,1.0,12.33,1.02,45.29,1,E,2.32,12.4,0,1,0,53.0,3.84,2.61,2865,-21.63,7220.6,2,7165.3,186.443,10.89
ECO03563,1.0,11.83,1.11,4.474,1,E,0.96,5.3,1,0,1,21.0,2.88,0.67,2363,-20.31,5313.0,2,5427.8,186.494,9.71
ECO03564,1.0,11.79,1.03,30.844,1,L,1.64,15.0,0,1,0,38.0,2.89,0.44,2866,-21.16,6825.2,2,6825.2,186.485,10.17
ECO03565,1.0,11.27,1.09,0.267,1,L,1.17,9.1,1,1,0,21.0,2.63,0.84,2867,-19.82,6661.9,2,6661.9,186.56,9.65
ECO03566,1.0,11.56,1.15,5.476,1,E,2.43,5.5,1,1,1,20.9,4.52,0.94,1066,-20.51,4116.2,1,4054.5,186.565,10.49
ECO03567,1.0,11.97,1.03,7.46,1,E,2.19,8.8,1,1,1,31.3,4.0,1.12,2868,-21.49,7355.5,1,7355.5,186.586,10.77
ECO03568,1.0,12.05,1.08,26.839,1,E,2.13,6.2,0,1,1,42.3,3.21,1.64,2869,-21.2,7021.8,1,7062.4,186.583,10.53
ECO03569,1.0,13.34,1.03,9.019,1,L,2.26,18.3,1,1,1,42.9,3.69,2.43,1883,-22.42,7176.0,1,7167.9,186.617,11.15
ECO03570,1.0,11.37,1.11,8.061,2,L,1.13,6.4,1,1,1,13.2,2.73,1.67,2870,-20.13,7360.0,2,7360.0,186.626,9.87
ECO03571,1.0,12.1,1.01,26.764,1,L,2.11,18.0,0,1,1,64.4,3.29,0.71,2871,-21.59,7207.5,1,7334.3,139.266,10.79
ECO03572,1.0,13.34,1.02,9.036,1,E,2.26,8.1,1,0,1,33.4,4.33,1.85,1883,-21.6,7176.0,2,7376.6,186.648,10.91
ECO03573,1.0,13.34,1.06,9.049,1,L,1.97,13.5,1,0,1,36.5,3.31,2.64,1883,-20.85,7176.0,2,6846.3,186.685,10.35
ECO03574,1.0,12.09,1.0,37.909,1,L,2.03,14.0,0,1,0,32.3,3.7,0.34,2872,-21.7,6819.2,2,6819.2,186.732,10.57
ECO03575,1.0,12.19,1.0,22.64,1,L,1.8,12.0,0,1,0,33.2,3.83,0.97,2873,-21.83,6796.2,2,6796.2,186.748,10.87
ECO03576,1.0,11.64,1.06,16.326,1,L,1.09,17.0,1,1,0,40.4,2.88,0.36,2874,-20.84,6157.9,2,6157.9,186.787,10.17
ECO03577,1.0,11.55,1.14,9.709,1,E,2.36,4.0,1,1,1,12.7,4.3,2.03,2875,-20.65,7265.7,1,7265.7,186.807,10.49
ECO03578,1.0,11.46,1.1,6.233,2,L,1.11,12.9,1,1,1,36.0,2.83,0.25,2876,-20.41,6295.0,2,6295.0,186.887,9.65
ECO03579,1.0,12.33,1.01,26.994,2,L,2.2,13.2,0,1,1,51.2,3.48,1.24,2877,-22.1,7128.6,2,7128.6,186.96,10.99
ECO03580,1.0,12.21,1.04,13.912,1,L,1.08,17.4,1,0,1,42.1,2.38,0.72,2878,-21.11,7163.8,2,7225.6,187.028,9.95
ECO03581,1.0,11.59,1.07,20.18,1,L,1.24,13.2,0,1,0,31.8,2.17,0.5,2879,-20.72,6731.6,2,6731.6,187.036,9.81
ECO03582,1.0,11.18,1.08,0.206,1,L,1.35,5.1,1,1,0,14.1,3.45,0.78,2880,-19.48,4843.5,2,4843.5,139.175,9.75
ECO03583,1.0,12.21,1.05,13.899,1,E,2.36,7.6,1,1,1,26.7,3.91,0.73,2878,-21.16,7163.8,1,7102.0,187.052,10.69
ECO03584,1.0,11.5,1.08,7.608,1,L,0.99,5.8,1,1,1,18.1,2.87,1.31,2881,-20.5,7313.2,1,7313.2,187.059,9.99
ECO03585,1.0,12.17,1.04,44.453,1,L,1.79,9.0,0,1,0,20.8,3.8,1.33,998,-21.13,7015.6,1,7038.6,187.059,10.69
ECO03586,1.0,12.13,1.05,44.634,1,L,0.85,13.9,0,0,0,25.6,2.63,1.37,2882,-20.9,7012.6,1,7024.5,187.105,9.89
ECO03587,1.0,11.73,1.1,23.305,1,E,2.41,5.1,0,1,0,16.0,4.49,0.38,645,-21.01,6471.1,2,6497.5,187.13,10.65
ECO03588,1.0,11.94,1.07,43.626,1,L,0.79,9.3,0,0,0,20.3,2.74,0.53,2883,-20.68,7359.5,2,7338.0,187.176,9.89
ECO03589,1.0,11.21,1.1,4.293,2,L,1.45,24.7,1,1,1,50.8,-99.99,0.94,2884,-19.26,4100.7,2,4120.7,187.217,9.79
ECO03590,1.0,11.75,1.04,7.851,2,L,1.6,13.7,1,1,1,27.2,3.35,1.28,2885,-21.08,7367.3,2,7367.3,187.25,10.35
ECO03591,1.0,11.32,1.08,0.581,1,L,1.72,13.2,1,1,0,24.5,3.54,2.23,2886,-19.97,6844.1,2,6844.1,187.279,10.09
ECO03592,1.0,12.12,1.02,27.779,2,L,1.45,15.1,0,1,1,33.4,3.21,1.42,2887,-21.39,6997.1,2,6995.9,187.266,10.39
ECO03593,1.0,11.66,1.07,9.646,2,L,1.4,18.3,0,1,1,38.6,2.4,0.77,2673,-20.59,3938.9,1,3982.2,131.316,9.81
ECO03594,1.0,11.44,1.07,-0.62,1,L,1.14,15.0,1,1,0,30.0,3.09,0.55,2888,-19.92,4782.6,2,4734.9,139.369,9.73
ECO03595,1.0,11.61,1.06,1.057,1,L,0.83,12.9,1,1,0,28.1,2.6,2.22,2889,-20.78,6825.9,2,6825.9,187.34,9.91
ECO03596,1.0,11.41,1.08,8.026,2,L,1.83,7.3,1,1,1,18.6,2.24,1.52,2890,-20.26,7254.1,1,7254.1,187.348,9.77
ECO03597,1.0,11.45,1.14,9.495,2,L,1.47,10.6,1,1,1,19.5,3.58,1.44,1355,-20.28,7366.2,2,7276.1,187.408,9.99
ECO03598,1.0,12.1,1.0,27.243,2,L,1.25,20.0,0,1,1,43.5,3.34,0.81,2891,-21.71,7381.9,2,7381.9,187.448,10.57
ECO03599,1.0,11.59,1.12,22.372,1,L,0.81,5.7,0,1,0,14.5,2.95,0.86,2892,-20.63,6742.9,2,6723.5,187.456,9.89
ECO03600,1.0,11.64,1.06,10.615,2,L,1.38,14.6,1,1,1,50.1,2.57,1.11,2893,-20.84,7218.8,2,7218.8,187.485,10.27
ECO03601,1.0,11.07,1.14,3.578,1,L,0.69,7.5,1,1,0,19.2,1.82,0.53,2894,-19.03,5133.2,1,5133.2,187.551,8.93
ECO03602,1.0,11.38,1.09,3.74,1,L,1.28,27.5,1,1,0,54.0,3.03,0.79,2895,-20.18,4104.6,2,4104.6,187.586,10.11
ECO03603,1.0,11.46,1.09,14.16,2,L,1.04,10.3,1,1,1,18.5,2.65,0.82,2896,-20.41,5974.3,2,5974.3,187.616,9.81
ECO03604,1.0,11.25,1.08,3.492,1,L,1.24,5.3,1,1,0,15.9,2.91,0.52,2897,-19.74,5114.0,1,5114.0,187.73,9.61
ECO03605,1.0,11.58,1.07,-0.278,1,L,1.49,17.1,1,1,0,42.8,3.25,0.91,2898,-20.7,5023.3,2,5023.3,139.462,10.33
ECO03606,1.0,11.03,1.1,4.588,2,L,1.56,7.7,1,1,1,22.7,3.27,0.67,2899,-18.83,4017.9,2,4017.9,187.777,9.25
ECO03607,1.0,12.76,1.01,0.614,1,L,2.19,33.3,1,1,0,101.3,3.41,2.93,1102,-22.18,6752.1,1,6794.5,187.785,11.03
ECO03608,1.0,12.76,1.08,0.606,1,E,2.46,8.3,1,0,0,32.5,4.58,2.93,1102,-20.4,6752.1,2,6801.2,187.796,10.35
ECO03609,1.0,11.85,1.05,36.619,1,L,2.05,10.6,0,1,0,29.8,3.4,0.88,2900,-21.09,6848.5,2,6821.0,187.782,10.41
ECO03610,1.0,11.77,1.04,29.136,1,L,1.2,17.1,0,1,0,54.4,3.53,0.96,2901,-21.08,4481.6,2,4549.7,187.845,10.47
ECO03611,1.0,11.53,1.07,37.98,1,L,0.82,8.1,0,1,0,19.0,2.51,0.45,2902,-20.58,7165.1,2,7165.1,187.894,9.73
ECO03612,1.0,11.84,1.03,3.926,1,L,0.88,18.5,1,1,0,35.0,2.87,0.44,2903,-21.19,4400.3,1,4412.4,187.92,10.19
ECO03613,1.0,11.38,1.08,11.788,2,L,0.84,14.2,1,1,1,31.1,2.11,0.48,2904,-20.18,7431.0,2,7431.0,188.102,9.57
ECO03614,1.0,11.65,1.13,45.768,1,E,0.9,3.3,0,1,0,14.3,3.18,0.22,2905,-20.85,6054.8,2,6054.8,188.145,10.17
ECO03615,1.0,11.28,1.15,3.3,1,L,1.06,15.1,1,1,0,33.8,2.75,0.3,2906,-19.85,4880.2,2,4880.2,188.208,9.61
ECO03616,1.0,12.21,1.12,34.294,1,L,2.26,9.6,0,0,0,25.2,3.47,2.18,357,-20.39,6437.1,2,6457.2,139.641,10.31
ECO03617,1.0,12.73,1.02,11.404,1,E,2.29,13.0,1,1,1,55.0,3.99,1.25,764,-22.29,7193.3,1,7215.6,188.218,11.13
ECO03618,1.0,11.38,1.15,7.834,1,L,2.07,6.8,1,1,1,18.3,3.8,0.16,2907,-20.17,5980.2,1,5980.2,188.294,10.17
ECO03619,1.0,12.07,1.02,7.852,1,L,2.41,12.2,1,1,1,32.5,4.05,0.36,171,-21.64,6455.8,1,6450.4,188.299,10.85
ECO03620,1.0,11.4,1.15,13.233,1,L,0.86,4.2,1,1,1,7.9,2.51,0.52,2908,-19.9,7183.3,1,7202.8,188.356,9.43
ECO03621,1.0,11.2,1.16,13.963,2,L,1.01,12.0,1,1,1,23.2,2.29,0.61,2909,-19.54,6029.2,1,6029.2,188.457,9.29
ECO03622,1.0,11.78,1.04,-0.356,1,L,1.17,11.5,1,1,0,36.6,3.07,0.98,2910,-21.14,6619.1,2,6619.1,188.537,10.31
ECO03623,1.0,11.6,1.08,43.416,1,L,1.17,10.8,0,1,0,26.7,2.84,0.4,2911,-20.76,5936.2,2,5936.2,188.513,10.09
ECO03624,1.0,11.39,1.09,3.324,1,L,1.1,9.2,1,1,0,29.4,2.78,0.36,2912,-20.22,4571.1,1,4571.1,188.67,9.83
ECO03625,1.0,11.55,1.14,44.396,1,E,2.18,5.7,0,1,0,20.3,3.79,0.35,2913,-20.63,5866.7,1,5866.7,188.67,10.31
ECO03626,1.0,11.78,1.03,34.122,1,L,1.19,12.8,0,1,0,35.7,2.9,1.05,2914,-21.14,6903.7,2,6903.7,188.799,10.33
ECO03627,1.0,12.21,1.06,34.553,1,L,1.74,16.7,0,1,0,36.6,3.52,2.02,357,-21.11,6437.1,2,6318.9,139.648,10.65
ECO03628,1.0,11.74,1.09,6.543,1,E,2.49,6.4,1,1,1,18.4,4.6,0.6,2915,-21.08,7152.1,1,7152.1,188.825,10.69
ECO03629,1.0,11.27,1.07,29.492,1,L,0.9,13.4,0,1,0,29.5,2.42,0.66,2916,-19.83,4577.4,2,4577.4,188.85,9.53
ECO03630,1.0,12.65,1.07,-0.206,1,L,1.33,10.7,1,0,0,21.9,3.16,2.19,2917,-19.58,6771.0,2,6713.5,188.912,9.81
ECO03631,1.0,12.65,1.17,-0.215,1,L,0.82,4.2,1,0,0,10.3,3.03,2.16,2917,-20.41,6771.0,1,6846.7,188.927,9.85
ECO03632,1.0,13.39,1.03,26.523,1,E,2.36,19.4,0,1,1,95.5,4.07,4.09,2918,-23.08,6584.5,2,6652.8,188.922,11.51
ECO03633,1.0,13.39,1.06,26.222,1,L,1.22,12.7,0,0,1,28.2,3.05,3.82,2918,-20.76,6584.5,2,6402.3,188.924,10.11
ECO03634,1.0,13.58,1.03,26.909,1,E,2.33,22.9,0,1,1,89.3,3.72,2.93,2919,-22.69,7278.7,2,7418.2,188.941,11.31
ECO03635,1.0,11.16,1.12,38.376,1,L,0.8,10.4,0,1,0,25.3,2.15,0.25,2920,-19.42,3929.9,2,3929.9,188.966,9.17
ECO03636,1.0,11.99,1.01,26.2,1,E,1.59,3.1,0,1,1,12.7,3.61,1.24,2921,-21.53,7109.6,1,7109.6,189.127,10.31
ECO03637,1.0,11.97,1.05,32.08,1,L,2.09,10.6,0,1,0,28.3,3.61,0.8,2922,-21.03,7085.7,2,7070.1,189.125,10.39
ECO03638,1.0,10.87,1.17,17.753,1,L,0.91,21.0,0,1,0,45.7,-99.99,0.33,2923,-18.01,2898.3,2,2898.3,139.583,8.81
ECO03639,1.0,11.94,1.02,24.429,2,L,1.65,7.4,0,1,1,27.8,3.71,0.59,2924,-21.44,6900.6,2,6900.6,189.159,10.53
ECO03640,1.0,13.58,1.01,26.83,1,E,2.32,10.5,0,0,1,41.4,4.58,2.85,2919,-21.82,7278.7,2,7294.7,189.167,10.91
ECO03641,1.0,11.97,1.06,32.116,1,L,1.06,9.2,0,0,0,18.7,2.83,0.81,2922,-20.34,7085.7,1,7101.2,189.192,9.73
ECO03642,1.0,11.71,1.09,40.348,1,L,0.83,6.5,0,1,0,13.5,2.85,0.7,2925,-20.79,7139.4,1,7149.9,189.247,9.85
ECO03643,1.0,11.75,1.04,4.368,2,L,1.05,17.6,1,1,1,35.0,3.02,0.22,2926,-21.09,5254.3,2,5254.3,189.39,10.21
ECO03644,1.0,11.11,1.12,27.129,2,L,0.79,4.4,0,1,1,14.0,2.43,0.6,2927,-19.19,4631.5,1,4631.5,189.421,9.19
ECO03645,1.0,11.51,1.09,32.088,1,L,0.79,12.6,0,1,0,26.0,2.51,1.15,2928,-20.54,6999.8,2,6999.8,189.425,9.75
ECO03646,1.0,11.95,1.03,34.022,1,L,1.56,20.1,0,1,0,42.4,3.55,1.02,2929,-21.26,6722.0,1,6706.4,189.481,10.63
ECO03647,1.0,11.27,1.08,-0.027,1,L,2.02,12.8,1,1,0,29.6,3.66,0.55,2930,-19.8,3628.8,2,3628.8,189.523,10.03
ECO03648,1.0,12.7,1.03,33.459,1,L,2.36,18.2,0,1,0,77.1,4.08,1.54,2931,-22.34,6937.0,1,6916.5,189.519,11.19
ECO03649,1.0,11.39,1.08,13.829,1,L,2.0,12.3,0,1,1,36.8,3.16,0.4,872,-20.11,3370.9,1,3351.0,139.669,10.09
ECO03650,1.0,12.24,1.03,28.937,1,L,0.88,11.5,0,0,0,21.9,2.85,1.34,2932,-21.19,7295.8,1,7299.8,189.555,10.15
ECO03651,1.0,11.8,1.07,1.754,1,E,2.43,8.6,1,1,0,34.2,4.39,0.83,1063,-21.0,4911.5,1,4940.9,189.62,10.63
ECO03652,1.0,11.29,1.12,1.399,1,L,1.2,21.4,1,1,0,45.7,2.68,0.44,2933,-19.88,5098.1,1,5098.1,189.652,9.77
ECO03653,1.0,11.68,1.07,10.476,2,L,2.37,20.4,1,1,1,68.1,4.03,0.79,2934,-20.94,7198.0,2,7198.0,189.655,10.55
ECO03654,1.0,11.4,1.11,6.768,2,L,0.9,18.9,1,1,1,38.0,2.44,0.35,2935,-20.25,5505.2,2,5505.2,189.689,9.69
ECO03655,1.0,11.84,1.11,7.115,2,L,1.43,6.8,1,0,1,15.5,3.56,0.92,1373,-20.29,7126.4,2,7064.7,189.72,9.99
ECO03656,1.0,11.53,1.07,32.092,1,L,1.0,12.4,0,1,0,25.7,2.85,0.51,2936,-20.5,4339.9,2,4345.5,189.7,9.87
ECO03657,1.0,12.54,1.01,31.985,1,E,2.29,13.3,0,1,0,59.9,3.71,1.45,1371,-21.88,6808.8,1,6961.8,189.703,10.89
ECO03658,1.0,12.8,1.02,0.366,1,E,2.23,16.7,1,1,0,87.7,3.71,1.71,2937,-22.3,6827.8,2,6791.2,189.755,11.11
ECO03659,1.0,11.22,1.11,13.364,2,L,1.49,19.9,1,1,1,59.9,2.54,0.32,2938,-19.64,2772.9,1,2772.9,189.767,9.53
ECO03660,1.0,11.62,1.08,0.717,1,L,0.87,23.0,1,1,0,51.9,2.59,0.68,2939,-20.81,4963.6,2,4963.6,189.798,9.89
ECO03661,1.0,11.52,1.11,30.407,1,L,0.92,7.5,0,1,0,24.1,2.86,1.34,2940,-20.56,7024.8,2,7024.8,189.783,10.05
ECO03662,1.0,11.59,1.13,26.678,1,E,2.37,4.2,0,1,1,16.2,4.31,4.13,2941,-20.72,6587.4,2,6587.4,189.822,10.49
ECO03663,1.0,12.18,1.05,27.774,1,E,2.39,6.5,0,1,1,33.5,4.55,2.7,2942,-21.27,6597.4,1,6656.4,189.829,10.75
ECO03664,1.0,11.94,1.02,27.102,1,E,2.13,8.9,0,1,1,42.7,3.68,1.24,2943,-21.44,7045.2,2,7045.2,189.865,10.75
ECO03665,1.0,11.84,1.09,7.169,2,L,1.3,7.8,1,1,1,24.1,3.28,0.89,1373,-20.62,7126.4,2,7188.5,189.913,10.09
ECO03666,1.0,11.95,1.01,47.623,1,L,1.14,15.8,0,1,0,29.4,3.14,0.93,2944,-21.46,7351.3,2,7351.3,189.89,10.39
ECO03667,1.0,11.24,1.09,12.974,1,L,1.51,10.5,1,1,1,29.2,3.13,0.34,2945,-19.71,2760.9,1,2760.9,189.95,9.63
ECO03668,1.0,11.5,1.1,31.177,1,L,1.24,7.8,0,1,0,15.5,3.38,1.27,2946,-20.42,7097.9,2,7090.8,190.048,10.07
ECO03669,1.0,11.59,1.06,10.518,2,L,0.88,9.2,1,1,1,20.3,2.8,0.36,2947,-20.72,6346.8,1,6346.8,190.069,9.83
ECO03670,1.0,13.89,1.04,33.624,1,L,2.39,10.8,0,0,0,33.2,3.84,6.02,355,-21.56,6780.8,2,6302.6,139.85,10.85
ECO03671,1.0,11.74,1.08,26.505,1,L,2.01,13.1,0,1,1,38.8,3.5,3.62,2948,-20.27,6592.8,1,6623.5,190.15,10.15
ECO03672,1.0,11.74,1.05,26.526,1,L,1.09,7.9,0,0,1,18.9,2.57,3.62,2948,-20.17,6592.8,1,6559.6,190.161,9.59
ECO03673,1.0,11.97,1.05,26.728,1,E,2.21,12.5,0,1,1,49.6,3.97,1.02,909,-21.13,4754.8,2,4715.8,190.22,10.59
ECO03674,1.0,11.4,1.14,27.981,1,L,1.73,9.8,0,1,1,21.6,3.24,2.29,1119,-20.16,7322.9,2,7292.2,190.242,9.79
ECO03675,1.0,11.97,1.14,26.736,2,L,0.91,13.8,0,0,1,51.8,2.58,1.02,909,-19.76,4754.8,2,4741.4,190.309,9.33
ECO03676,1.0,11.24,1.1,6.678,1,E,2.3,5.7,1,1,1,15.7,3.99,0.16,2949,-19.71,3853.2,1,3853.2,190.348,10.01
ECO03677,1.0,11.59,1.08,13.729,2,L,1.21,14.5,1,1,1,33.3,3.04,0.26,2950,-20.72,6072.2,2,6072.2,190.356,10.25
ECO03678,1.0,12.24,1.09,26.089,1,L,1.38,6.0,0,0,1,13.3,3.56,0.95,2951,-19.82,4812.8,1,4936.2,190.371,9.99
ECO03679,1.0,12.24,1.05,26.043,1,L,1.84,8.9,0,1,1,29.4,3.91,0.89,2951,-21.13,4812.8,2,4767.6,190.381,10.53
ECO03680,1.0,12.24,1.05,26.073,1,L,0.7,27.9,0,0,1,42.4,2.17,0.97,2951,-20.92,4812.8,1,4734.5,190.406,9.89
ECO03681,1.0,11.3,1.03,33.791,1,L,2.39,7.8,0,1,0,20.4,4.39,0.31,459,-19.73,5688.0,1,5748.7,139.864,10.11
ECO03682,1.0,12.86,1.03,35.063,1,L,1.27,16.4,0,1,0,46.6,3.26,0.85,1376,-22.65,6998.3,2,6964.9,190.435,10.91
ECO03683,1.0,11.56,1.09,1.346,1,L,1.2,21.7,1,1,0,47.4,2.9,0.63,2952,-20.66,4906.9,2,4906.9,190.67,10.09
ECO03684,1.0,11.61,1.11,26.64,1,L,2.26,9.8,0,1,1,22.0,3.72,2.74,2953,-20.77,6660.2,1,6660.2,190.702,10.35
ECO03685,1.0,11.93,1.03,20.99,1,L,2.11,9.1,0,1,0,24.4,3.82,0.54,2954,-21.43,6484.5,1,6484.5,190.725,10.59
ECO03686,1.0,11.46,1.12,30.381,1,L,0.95,11.1,0,0,0,26.0,1.86,0.93,2955,-19.59,7195.9,1,7201.2,190.765,9.33
ECO03687,1.0,11.46,1.14,30.387,1,L,1.02,12.3,0,1,0,36.4,1.74,0.93,2955,-19.7,7195.9,1,7190.5,190.767,9.07
ECO03688,1.0,11.98,1.02,31.085,1,L,1.95,11.8,0,1,0,27.5,3.85,1.52,2956,-21.33,6918.5,2,7021.3,190.808,10.55
ECO03689,1.0,12.74,1.01,41.019,1,E,2.31,10.5,0,1,0,54.7,3.97,0.9,1377,-22.0,7160.0,2,7237.0,190.902,11.03
ECO03690,1.0,12.74,1.05,41.169,1,E,2.37,5.3,0,0,0,22.4,4.11,0.97,1377,-21.34,7160.0,1,7173.2,191.013,10.67
ECO03691,1.0,13.89,1.01,33.738,1,L,2.13,38.9,0,0,0,121.8,3.28,6.0,355,-21.64,6780.8,2,6049.1,139.923,10.77
ECO03692,1.0,11.19,1.15,45.007,1,L,0.83,22.2,0,1,0,44.6,1.49,0.16,2957,-19.52,3787.0,1,3787.0,191.03,9.05
ECO03693,1.0,12.83,1.02,37.121,1,L,2.0,25.8,0,1,0,53.0,3.65,0.56,2958,-22.68,7017.9,2,7017.9,191.11,10.93
ECO03694,1.0,11.41,1.09,26.42,2,L,2.23,9.9,0,1,1,27.1,3.99,0.33,2959,-20.26,4556.2,2,4556.2,191.172,10.17
ECO03695,1.0,11.96,1.02,18.755,1,L,1.63,11.4,0,1,0,31.9,3.53,0.94,2960,-21.48,6513.9,2,6513.9,191.221,10.71
ECO03696,1.0,11.66,1.08,21.17,1,L,0.88,5.3,0,1,0,15.1,3.06,0.59,2961,-20.89,6975.7,2,6975.7,191.277,10.13
ECO03697,1.0,12.67,1.03,23.036,1,L,2.11,19.5,0,1,0,86.6,3.43,0.78,1719,-22.42,6991.4,1,6954.0,191.299,11.09
ECO03698,1.0,12.51,1.03,27.061,1,E,2.27,7.0,0,1,1,33.0,4.22,1.71,2962,-22.31,6810.0,1,6810.0,191.394,11.05
ECO03699,1.0,11.93,1.03,19.177,1,E,2.12,10.4,0,1,0,47.8,3.98,1.18,2256,-21.33,6569.5,1,6699.0,191.437,10.67
ECO03700,1.0,11.5,1.12,29.433,1,L,0.84,14.2,0,1,0,33.2,2.38,1.93,2963,-20.5,6988.6,1,6988.6,191.431,9.79
ECO03701,1.0,12.28,1.04,40.775,1,E,2.05,5.4,0,1,0,24.8,3.55,1.21,1382,-21.17,7347.3,1,7278.6,191.499,10.51
ECO03702,1.0,11.85,1.02,48.43,1,L,1.06,11.2,0,1,0,22.8,3.05,0.22,2964,-21.28,7186.0,2,7186.0,131.639,10.29
ECO03703,1.0,13.89,1.0,33.75,1,L,2.14,49.8,0,1,0,185.4,3.6,6.2,355,-23.82,6780.8,1,6857.8,139.945,11.77
ECO03704,1.0,11.98,1.02,8.348,2,L,1.9,13.9,1,1,1,32.9,3.72,0.25,2965,-21.52,6370.3,1,6370.3,191.565,10.71
ECO03705,1.0,13.11,1.01,30.732,1,L,2.19,35.1,0,0,0,111.2,3.53,1.1,2966,-21.71,6593.1,1,6643.0,191.542,10.79
ECO03706,1.0,13.11,1.01,30.723,1,L,1.58,14.0,0,0,0,51.7,3.65,1.07,2966,-21.69,6593.1,1,6544.5,191.547,10.85
ECO03707,1.0,11.38,1.09,46.728,1,L,1.06,17.2,0,1,0,34.5,2.86,0.46,2967,-20.16,4825.4,2,4825.4,191.547,9.79
ECO03708,1.0,12.5,1.03,9.851,1,L,2.06,12.7,1,1,1,34.6,3.95,1.56,1721,-21.4,7182.6,1,7071.9,191.693,10.51
ECO03709,1.0,11.36,1.16,29.735,1,L,2.28,9.5,0,1,0,21.5,3.75,0.6,2968,-20.09,4677.3,2,4677.3,191.685,10.17
ECO03710,1.0,12.5,1.04,9.857,1,E,2.31,10.2,1,0,1,42.1,3.76,1.54,1721,-21.33,7182.6,1,7272.1,191.737,10.75
ECO03711,1.0,12.61,1.04,19.464,1,E,2.02,13.3,0,1,0,57.3,3.54,0.66,2969,-22.45,6715.6,1,6715.6,191.798,10.95
ECO03712,1.0,11.45,1.1,3.039,1,L,1.08,7.3,1,1,0,22.1,3.29,0.35,2970,-20.39,5129.1,1,5129.1,191.867,9.95
ECO03713,1.0,12.06,1.09,35.352,1,E,2.31,8.7,0,1,0,36.9,4.16,0.9,2971,-20.91,4216.5,2,4294.1,191.849,10.53
ECO03714,1.0,12.67,1.16,0.945,1,E,2.38,5.4,1,0,0,17.5,4.35,1.66,881,-20.39,5053.5,2,5104.8,139.98,10.33
ECO03715,1.0,11.96,1.01,29.788,1,L,1.48,17.6,0,1,0,33.1,3.27,0.85,2972,-21.48,6750.5,2,6750.5,191.859,10.45
ECO03716,1.0,13.01,1.12,27.458,1,L,2.24,6.7,0,0,1,20.7,4.01,2.89,162,-21.0,6628.9,1,6622.3,191.868,10.33
ECO03717,1.0,12.28,1.02,26.982,1,E,2.49,8.6,0,1,1,33.1,4.53,2.17,1722,-21.77,6987.5,1,7148.5,191.925,10.97
ECO03718,1.0,11.97,1.04,26.858,1,E,2.44,7.3,0,1,1,22.6,4.45,0.87,2973,-21.5,7406.9,1,7406.9,192.1,10.83
